,Market,Submarket,Population,Period,Years,CAGR,NOI Cap Rate Comp.,Fixed Interest Rate,Opt. Cash Flow,Mkt Cap Rate Apr. bp,XIRR,Equity Multiple
New Orleans - LA USA - Downtown New Orleans,New Orleans - LA,Downtown New Orleans,1252102.0,2024-12 to 2029-12,5,0.06875675334155495,0.059847319547969346,0.07039999999999999,-0.010552680452030644,78.0,0.17994489486956122,2.206147569205849
New Orleans - LA USA - Eastbank/Jefferson Parish,New Orleans - LA,Eastbank/Jefferson Parish,1252102.0,2024-12 to 2029-12,5,0.05903829887820855,0.03935251000077626,0.07039999999999999,-0.03104748999922373,78.0,0.12250280575276551,1.794321263523944
New Orleans - LA USA - St Bernard Parish,New Orleans - LA,St Bernard Parish,1252102.0,2024-12 to 2029-12,5,0.05968448648439617,0.0789388144290387,0.07039999999999999,0.008538814429038713,78.0,0.20189825940079054,2.2993229807853064
New Orleans - LA USA - St Tammany Parish,New Orleans - LA,St Tammany Parish,1252102.0,2024-12 to 2029-12,5,0.056798274705310625,0.05182637115933187,0.07039999999999999,-0.01857362884066812,78.0,0.1427023322464951,1.91517158669172
New Orleans - LA USA - Uptown New Orleans ,New Orleans - LA,Uptown New Orleans ,1252102.0,2024-12 to 2029-12,5,0.061048509329037826,0.07785661417322973,0.07039999999999999,0.007456614173229736,78.0,0.2026536198881248,2.3073508736744524
New Orleans - LA USA - Westbank/Jefferson Parish,New Orleans - LA,Westbank/Jefferson Parish,1252102.0,2024-12 to 2029-12,5,0.05728358524696198,0.05697401008952229,0.07039999999999999,-0.0134259899104777,78.0,0.1546161285061498,1.9870905797755494
New York - NY USA - Bergen County Waterfront,New York - NY,Bergen County Waterfront,14583110.0,2024-12 to 2029-12,5,0.06277265846095692,0.0509451923522672,0.07039999999999999,-0.01945480764773279,98.0,0.1525773362760674,1.9983635681471634
New York - NY USA - Bushwick,New York - NY,Bushwick,14583110.0,2024-12 to 2029-12,5,0.06750367084420672,0.044131800587090916,0.07039999999999999,-0.026268199412909074,98.0,0.1478412618241014,1.98931501189881
New York - NY USA - Central Queens,New York - NY,Central Queens,14583110.0,2024-12 to 2029-12,5,0.06637234030713146,0.04258297371912407,0.07039999999999999,-0.02781702628087592,98.0,0.1429994043380738,1.9516291475254355
New York - NY USA - Chelsea,New York - NY,Chelsea,14583110.0,2024-12 to 2029-12,5,0.0684061077528062,0.0377001975132584,0.07039999999999999,-0.03269980248674159,98.0,0.13742484183387438,1.9235936401905733
New York - NY USA - Downtown Brooklyn,New York - NY,Downtown Brooklyn,14583110.0,2024-12 to 2029-12,5,0.07000155991779078,0.04615529576896517,0.07039999999999999,-0.024244704231034822,98.0,0.1567123559925674,2.0553460831117896
New York - NY USA - East Bronx,New York - NY,East Bronx,14583110.0,2024-12 to 2029-12,5,0.059515488106391734,0.04740890707726193,0.07039999999999999,-0.022991092922738057,98.0,0.1394518625868868,1.9025362053179702
New York - NY USA - East Harlem,New York - NY,East Harlem,14583110.0,2024-12 to 2029-12,5,0.06731962079146214,0.03107876772358634,0.07039999999999999,-0.039321232276413653,98.0,0.12258904606825483,1.8231655241280191
New York - NY USA - East Monmouth County,New York - NY,East Monmouth County,14583110.0,2024-12 to 2029-12,5,0.06000842459960398,0.05501311390794537,0.07039999999999999,-0.015386886092054623,98.0,0.155576687011856,2.0053608182488247
New York - NY USA - East New York,New York - NY,East New York,14583110.0,2024-12 to 2029-12,5,0.07096809556422068,0.03560772087488765,0.07039999999999999,-0.03479227912511234,98.0,0.13837947331091005,1.9393667642370374
New York - NY USA - East Village,New York - NY,East Village,14583110.0,2024-12 to 2029-12,5,0.07217185032423035,0.03740901152894888,0.07039999999999999,-0.032990988471051114,98.0,0.14383929228280734,1.9817223847927847
New York - NY USA - Financial District,New York - NY,Financial District,14583110.0,2024-12 to 2029-12,5,0.06717411183830357,0.045355579819870026,0.07039999999999999,-0.025044420180129964,98.0,0.1497515761264503,1.9992659617810182
New York - NY USA - Flatbush,New York - NY,Flatbush,14583110.0,2024-12 to 2029-12,5,0.06309908325677727,0.04482686129119056,0.07039999999999999,-0.02557313870880943,98.0,0.14125817945725494,1.9270930349412208
New York - NY USA - Greater Bergen County,New York - NY,Greater Bergen County,14583110.0,2024-12 to 2029-12,5,0.05996346866010582,0.056106714074954676,0.07039999999999999,-0.014293285925045314,98.0,0.1576880494856261,2.018321409985311
New York - NY USA - Greater Hudson County,New York - NY,Greater Hudson County,14583110.0,2024-12 to 2029-12,5,0.05835797009279453,0.04305998862814271,0.07039999999999999,-0.02734001137185728,98.0,0.12863087346326307,1.8299811483015267
New York - NY USA - Hackensack/Teaneck,New York - NY,Hackensack/Teaneck,14583110.0,2024-12 to 2029-12,5,0.05882083065184385,0.044949939122882594,0.07039999999999999,-0.025450060877117396,98.0,0.1333495911439393,1.8608711112491
New York - NY USA - Harlem,New York - NY,Harlem,14583110.0,2024-12 to 2029-12,5,0.06381183808569335,0.02974557843405858,0.07039999999999999,-0.040654421565941415,98.0,0.11326314277561389,1.749972344835433
New York - NY USA - Hoboken,New York - NY,Hoboken,14583110.0,2024-12 to 2029-12,5,0.06045876126015215,0.06127401682968128,0.07039999999999999,-0.009125983170318708,98.0,0.16873345578710275,2.090735117684348
New York - NY USA - Jersey City Waterfront,New York - NY,Jersey City Waterfront,14583110.0,2024-12 to 2029-12,5,0.06181184521167249,0.04752694218757876,0.07039999999999999,-0.02287305781242123,98.0,0.14404853975119036,1.940341295178278
New York - NY USA - Jersey City/Journal Square,New York - NY,Jersey City/Journal Square,14583110.0,2024-12 to 2029-12,5,0.06163035814464002,0.045282752096896126,0.07039999999999999,-0.025117247903103865,98.0,0.13949284424399044,1.909406231991081
New York - NY USA - Little Italy/Chinatown ,New York - NY,Little Italy/Chinatown ,14583110.0,2024-12 to 2029-12,5,0.08299682377995854,0.027669539906288954,0.07039999999999999,-0.04273046009371104,98.0,0.14601703050235804,2.0424373829356117
New York - NY USA - Long Island City,New York - NY,Long Island City,14583110.0,2024-12 to 2029-12,5,0.06682655852579433,0.0382722839919714,0.07039999999999999,-0.03212771600802859,98.0,0.13539810628266968,1.9050937099394503
New York - NY USA - Lower East Side,New York - NY,Lower East Side,14583110.0,2024-12 to 2029-12,5,0.06616392643601343,0.04556415183272016,0.07039999999999999,-0.02483584816727983,98.0,0.14837884567198345,1.9855264145966225
New York - NY USA - Lower West Side,New York - NY,Lower West Side,14583110.0,2024-12 to 2029-12,5,0.06997032819224214,0.05071011522772508,0.07039999999999999,-0.01968988477227491,98.0,0.16525498020084695,2.1117696229692786
New York - NY USA - Middletown/Goshen,New York - NY,Middletown/Goshen,14583110.0,2024-12 to 2029-12,5,0.06491446096162501,0.04300223621264768,0.07039999999999999,-0.027397763787352307,98.0,0.1411009797766507,1.933369293459715
New York - NY USA - Midtown East,New York - NY,Midtown East,14583110.0,2024-12 to 2029-12,5,0.07354912165769445,0.04156950398100857,0.07039999999999999,-0.028830496018991424,98.0,0.15429853417253514,2.056537363715797
New York - NY USA - Midtown South,New York - NY,Midtown South,14583110.0,2024-12 to 2029-12,5,0.06904756710439752,0.03916266726380288,0.07039999999999999,-0.03123733273619711,98.0,0.14133879066598087,1.9523348591204932
New York - NY USA - Midtown West,New York - NY,Midtown West,14583110.0,2024-12 to 2029-12,5,0.0697221011619582,0.040984082396856254,0.07039999999999999,-0.029415917603143736,98.0,0.14607246345854707,1.9861293626786907
New York - NY USA - Morningside Heights,New York - NY,Morningside Heights,14583110.0,2024-12 to 2029-12,5,0.06776786622379927,0.034492305510928654,0.07039999999999999,-0.035907694489071336,98.0,0.13000715462417056,1.873112019055167
New York - NY USA - Murray Hill/Kips Bay,New York - NY,Murray Hill/Kips Bay,14583110.0,2024-12 to 2029-12,5,0.06872168975688964,0.04127964145690028,0.07039999999999999,-0.02912035854309971,98.0,0.1448162291370596,1.9734797809981304
New York - NY USA - Newburgh,New York - NY,Newburgh,14583110.0,2024-12 to 2029-12,5,0.06801751266118083,0.04668566449098609,0.07039999999999999,-0.023714335509013904,98.0,0.15392257737021442,2.0295873222229277
New York - NY USA - North Hudson County,New York - NY,North Hudson County,14583110.0,2024-12 to 2029-12,5,0.05956268651821017,0.049156561475169794,0.07039999999999999,-0.021243438524830197,98.0,0.14304615345599236,1.9251254269918836
New York - NY USA - North Middlesex County,New York - NY,North Middlesex County,14583110.0,2024-12 to 2029-12,5,0.056963477549795805,0.04530746791062277,0.07039999999999999,-0.02509253208937722,98.0,0.13053570047430574,1.8362618052819561
New York - NY USA - North Ocean County,New York - NY,North Ocean County,14583110.0,2024-12 to 2029-12,5,0.05405510580998407,0.04439375879358497,0.07039999999999999,-0.026006241206415023,98.0,0.12304944105679905,1.7797162095963406
New York - NY USA - Northeast Queens,New York - NY,Northeast Queens,14583110.0,2024-12 to 2029-12,5,0.05662675743004142,0.04622732276614202,0.07039999999999999,-0.02417267723385797,98.0,0.131550188032185,1.8425101965823956
New York - NY USA - Northwest Bronx,New York - NY,Northwest Bronx,14583110.0,2024-12 to 2029-12,5,0.07319450087540247,0.05453946445123333,0.07039999999999999,-0.01586053554876666,98.0,0.17833396339158059,2.2127778384448273
New York - NY USA - Northwestern Queens,New York - NY,Northwestern Queens,14583110.0,2024-12 to 2029-12,5,0.06241455780184291,0.04990456599391682,0.07039999999999999,-0.02049543400608317,98.0,0.14991359790891767,1.9796490529608937
New York - NY USA - Outlying Orange County,New York - NY,Outlying Orange County,14583110.0,2024-12 to 2029-12,5,0.0636193860006058,0.053905760577669666,0.07039999999999999,-0.016494239422330324,98.0,0.16001314341141093,2.0488947346893465
New York - NY USA - Passaic County,New York - NY,Passaic County,14583110.0,2024-12 to 2029-12,5,0.062350402701039975,0.042393081170480164,0.07039999999999999,-0.028006918829519827,98.0,0.1350332273610375,1.8847339304883926
New York - NY USA - Prospect Park,New York - NY,Prospect Park,14583110.0,2024-12 to 2029-12,5,0.06739680199071474,0.047028708146952536,0.07039999999999999,-0.023371291853047454,98.0,0.1537766112958867,2.0237919466065883
New York - NY USA - Rockland County,New York - NY,Rockland County,14583110.0,2024-12 to 2029-12,5,0.06727103799669498,0.05748086957445415,0.07039999999999999,-0.012919130425545843,98.0,0.17374954880352256,2.1524037886888756
New York - NY USA - Roosevelt Island,New York - NY,Roosevelt Island,14583110.0,2024-12 to 2029-12,5,0.06410111732156909,0.064697697743239,0.07039999999999999,-0.005702302256760994,98.0,0.18213888517862675,2.191507481039408
New York - NY USA - South Bronx,New York - NY,South Bronx,14583110.0,2024-12 to 2029-12,5,0.06018336414152081,0.04375003580589754,0.07039999999999999,-0.026649964194102448,98.0,0.1337915396986682,1.8673340554170728
New York - NY USA - South Ocean County,New York - NY,South Ocean County,14583110.0,2024-12 to 2029-12,5,0.06293710343990133,0.05796171960866347,0.07039999999999999,-0.012438280391336522,98.0,0.16652301159408078,2.088693329359905
New York - NY USA - South Shore Brooklyn,New York - NY,South Shore Brooklyn,14583110.0,2024-12 to 2029-12,5,0.06683635170274171,0.03449235822180627,0.07039999999999999,-0.03590764177819372,98.0,0.12819835563689885,1.8580032062925
New York - NY USA - Southeast Bronx,New York - NY,Southeast Bronx,14583110.0,2024-12 to 2029-12,5,0.05599792867415876,0.06947601404127039,0.07039999999999999,-0.0009239859587295979,98.0,0.1776337608296703,2.123332686767891
New York - NY USA - Southeast Queens,New York - NY,Southeast Queens,14583110.0,2024-12 to 2029-12,5,0.06237993427225996,0.03587954027288077,0.07039999999999999,-0.03452045972711922,98.0,0.12189619010592767,1.8037848792671118
New York - NY USA - Southwest Brooklyn,New York - NY,Southwest Brooklyn,14583110.0,2024-12 to 2029-12,5,0.0630756176888927,0.03381849666898673,0.07039999999999999,-0.03658150333101326,98.0,0.1197404424836035,1.7891138348004088
New York - NY USA - Staten Island,New York - NY,Staten Island,14583110.0,2024-12 to 2029-12,5,0.065162104694797,0.053630560645274654,0.07039999999999999,-0.016769439354725336,98.0,0.16200027159495045,2.0702062382254303
New York - NY USA - Turnpike East,New York - NY,Turnpike East,14583110.0,2024-12 to 2029-12,5,0.05200378582900522,0.04861166583894168,0.07039999999999999,-0.021788334161058312,98.0,0.1276122454026034,1.8009113298600192
New York - NY USA - Turnpike West,New York - NY,Turnpike West,14583110.0,2024-12 to 2029-12,5,0.057054868810210824,0.050976552859313774,0.07039999999999999,-0.019423447140686216,98.0,0.14177328827993296,1.9085514005711182
New York - NY USA - Upper East Side,New York - NY,Upper East Side,14583110.0,2024-12 to 2029-12,5,0.0718411744554257,0.05051049045735895,0.07039999999999999,-0.019889509542641043,98.0,0.16823359771682944,2.1400320079374744
New York - NY USA - Upper Manhattan,New York - NY,Upper Manhattan,14583110.0,2024-12 to 2029-12,5,0.07824585816918694,0.03153587548776577,0.07039999999999999,-0.03886412451223422,98.0,0.14372511469299165,2.0097842496672516
New York - NY USA - Upper West Side,New York - NY,Upper West Side,14583110.0,2024-12 to 2029-12,5,0.06811646610445399,0.046630225096880654,0.07039999999999999,-0.023769774903119337,98.0,0.15399357530700586,2.0305039925546824
New York - NY USA - West Bronx,New York - NY,West Bronx,14583110.0,2024-12 to 2029-12,5,0.05929271291982374,0.050564964626375844,0.07039999999999999,-0.019835035373624146,98.0,0.14547757996543975,1.9384792166518856
New York - NY USA - West Monmouth County,New York - NY,West Monmouth County,14583110.0,2024-12 to 2029-12,5,0.0595213649895765,0.052048371282254285,0.07039999999999999,-0.018351628717745705,98.0,0.1485142747858883,1.9606220823276614
New York - NY USA - Westchester County North,New York - NY,Westchester County North,14583110.0,2024-12 to 2029-12,5,0.06332464126030435,0.046457209992658816,0.07039999999999999,-0.023942790007341175,98.0,0.14480904449676335,1.9510752548011472
New York - NY USA - Westchester County South,New York - NY,Westchester County South,14583110.0,2024-12 to 2029-12,5,0.06014240648502556,0.05171056829332005,0.07039999999999999,-0.018689431706679943,98.0,0.14931779842312798,1.9661939629097787
New York - NY USA - White Plains,New York - NY,White Plains,14583110.0,2024-12 to 2029-12,5,0.06545381029972974,0.04180552960088952,0.07039999999999999,-0.02859447039911047,98.0,0.13959890662907548,1.9270896464460043
New York - NY USA - Williamsburg,New York - NY,Williamsburg,14583110.0,2024-12 to 2029-12,5,0.06621052653360415,0.04762515938938728,0.07039999999999999,-0.02277484061061271,98.0,0.1525581334781314,2.012041724348677
New York - NY USA - Yonkers/Mt Vernon/New Rochelle,New York - NY,Yonkers/Mt Vernon/New Rochelle,14583110.0,2024-12 to 2029-12,5,0.062216810164533065,0.04929165577285193,0.07039999999999999,-0.02110834422714806,98.0,0.14816306031902493,1.9688396681388514
Norfolk - VA USA - Chesapeake ,Norfolk - VA,Chesapeake ,1775263.0,2024-12 to 2029-12,5,0.06825510122700407,0.057002186183748374,0.07039999999999999,-0.013397813816251616,90.0,0.1740006150380209,2.162409669085628
Norfolk - VA USA - Hampton ,Norfolk - VA,Hampton ,1775263.0,2024-12 to 2029-12,5,0.06702535220960826,0.05345230539627088,0.07039999999999999,-0.016947694603729108,90.0,0.16482906432220368,2.0980639319121805
Norfolk - VA USA - Isle of Wight ,Norfolk - VA,Isle of Wight ,1775263.0,2024-12 to 2029-12,5,0.056503462135539584,0.03775380021858078,0.07039999999999999,-0.03264619978141921,90.0,0.11441407421454763,1.734670544154124
Norfolk - VA USA - James City County,Norfolk - VA,James City County,1775263.0,2024-12 to 2029-12,5,0.06640889010745821,0.044205922688525995,0.07039999999999999,-0.026194077311473996,90.0,0.1459594952243095,1.9725068365692866
Norfolk - VA USA - Newport News ,Norfolk - VA,Newport News ,1775263.0,2024-12 to 2029-12,5,0.0692681201236236,0.06340987309204943,0.07039999999999999,-0.006990126907950561,90.0,0.18797773595252298,2.2590273187121763
Norfolk - VA USA - Norfolk City ,Norfolk - VA,Norfolk City ,1775263.0,2024-12 to 2029-12,5,0.06557922778561154,0.050462396004409195,0.07039999999999999,-0.019937603995590795,90.0,0.15635908217467032,2.037321209123603
Norfolk - VA USA - Portsmouth ,Norfolk - VA,Portsmouth ,1775263.0,2024-12 to 2029-12,5,0.06596434457329803,0.051784727642908784,0.07039999999999999,-0.018615272357091206,90.0,0.1597605677956475,2.0600613237003795
Norfolk - VA USA - Suffolk ,Norfolk - VA,Suffolk ,1775263.0,2024-12 to 2029-12,5,0.057704714039714444,0.05025104564073923,0.07039999999999999,-0.020148954359260764,90.0,0.14160312286537358,1.9096367215451209
Norfolk - VA USA - Virginia Beach ,Norfolk - VA,Virginia Beach ,1775263.0,2024-12 to 2029-12,5,0.06799083515352522,0.05372100889761454,0.07039999999999999,-0.01667899110238545,90.0,0.1671656835185853,2.11709526984888
Norfolk - VA USA - Williamsburg ,Norfolk - VA,Williamsburg ,1775263.0,2024-12 to 2029-12,5,0.0706906521455728,0.04652176535686096,0.07039999999999999,-0.023878234643139033,90.0,0.1582554426554048,2.0712323127517775
Norfolk - VA USA - York County,Norfolk - VA,York County,1775263.0,2024-12 to 2029-12,5,0.06778162625572359,0.04374088354800993,0.07039999999999999,-0.02665911645199006,90.0,0.1475750835196512,1.9889428322840352
Northern New Jersey - NJ USA - East Somerset County,Northern New Jersey - NJ,East Somerset County,2640875.0,2024-12 to 2029-12,5,0.07300261853086876,0.047228089973072845,0.07039999999999999,-0.023171910026927145,99.0,0.16386791222933672,2.1182050982636857
Northern New Jersey - NJ USA - Eastern Union County,Northern New Jersey - NJ,Eastern Union County,2640875.0,2024-12 to 2029-12,5,0.07221024513524998,0.06250368119761164,0.07039999999999999,-0.00789631880238835,99.0,0.19147834833696753,2.296040021392704
Northern New Jersey - NJ USA - Greater Newark,Northern New Jersey - NJ,Greater Newark,2640875.0,2024-12 to 2029-12,5,0.07156412960071723,0.05976167232378809,0.07039999999999999,-0.010638327676211902,99.0,0.18496617151672767,2.2511034526379747
